CustomerID,FirstName,MiddleName,LastName,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,CreditAcceptance
13557,Stacey,A,Liu,4046 Maywood Lane,,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0163,7/25/1969,Graduate Degree,Clerical,F,M,1,0,0,0,51676,good
17792,Bridget,K,Andersen,4405 Balboa Court,,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0124,12/22/1967,Bachelors ,Clerical,F,M,1,0,0,0,51688,good
12280,Theresa,H,Alvarez,"33, allée des Princes",,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0131,6/8/1970,Bachelors ,Clerical,F,M,0,0,0,0,51715,good
16024,Isaac,,Hill,5457 Woodcrest Dr.,,Marysville,Washington,United States,98270,972-555-0195,8/17/1978,Partial College,Skilled Manual,M,M,1,1,0,0,51719,good
23009,Dalton,,Thomas,1431 Rancho View Drive,# 14,Cliffside,British Columbia,Canada,V8Y 1L1,114-555-0191,3/16/1978,High School,Skilled Manual,M,M,1,2,0,0,51725,good
16356,Sophia,F,Baker,2532 Jacqueline Drive,,Palo Alto,California,United States,94303,199-555-0115,12/18/1975,Partial College,Skilled Manual,F,M,1,2,0,0,51834,good
14155,Olivia,L,Morris,708 Bonifacio,,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0162,9/10/1970,Graduate Degree,Clerical,F,M,1,0,0,0,51897,good
20270,Kevin,L,Phillips,2756 Eastgate Ave.,,Imperial Beach,California,United States,91932,128-555-0160,5/4/1976,High School,Skilled Manual,M,M,1,2,0,0,51903,good
14336,Gabriel,,Baker,4983 Hilltop Road,,Beaverton,Oregon,United States,97005,952-555-0197,8/7/1978,High School,Skilled Manual,M,M,1,2,0,0,51920,good
28333,Jaime,J,Jimenez,5899 Mt. Wilson Place,,Berkeley,California,United States,94704,558-555-0139,6/12/1980,High School,Skilled Manual,F,M,0,2,0,0,52022,good
11813,Mary,,Patterson,1102 Ravenwood,,W. Linn,Oregon,United States,97068,956-555-0136,11/12/1967,Bachelors ,Professional,F,M,0,1,0,0,52066,good
11062,Noah,D,Powell,9794 Marion Ct,,Portland,Oregon,United States,97205,767-555-0113,9/2/1975,High School,Skilled Manual,M,M,1,2,0,0,52145,good
19325,Kelli,,Chen,Rotthäuser Weg 66,,München,Hessen,Germany,80074,1 (11) 500 555-0167,3/15/1967,Bachelors ,Clerical,F,M,1,0,0,0,52274,good
20864,Grace,J,Howard,8977 Woodhaven Lane,,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0152,3/27/1969,Graduate Degree,Skilled Manual,F,M,1,0,0,0,52362,good
15008,Blake,,Parker,3197 Winterglenn Way,,Westminster,British Columbia,Canada,V3L 1E7,432-555-0151,11/27/1977,Partial High School,Clerical,M,M,0,2,0,0,52372,good
26941,Gerald,,Vazquez,"88, impasse Notre-Dame",,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0117,5/6/1959,Bachelors ,Clerical,M,M,1,0,0,0,52510,good
17485,Blake,N,Davis,8467 Clifford Court,,Kirkland,Washington,United States,98033,721-555-0132,7/18/1977,Partial College,Skilled Manual,M,M,1,1,0,0,52543,good
25319,Ruben,,Chandra,Midi-Couleurs,,Croix,Nord,France,59170,1 (11) 500 555-0180,3/2/1971,High School,Manual,M,M,0,1,0,0,52555,good
12042,Alex,M,Carter,7468 Lindley Ct.,,Yakima,Washington,United States,98901,716-555-0163,9/27/1975,High School,Skilled Manual,M,M,1,2,0,0,52691,good
29104,Nathan,L,Zhang,7538 Adobe Dr,,Victoria,British Columbia,Canada,V8V,509-555-0189,7/16/1975,Partial College,Skilled Manual,M,M,0,2,0,0,52705,good
21397,Mason,D,Howard,1292 Marsh Elder,,Olympia,Washington,United States,98501,547-555-0167,6/9/1975,High School,Skilled Manual,M,M,1,2,0,0,52801,good
22447,Tara,C,Shan,Waldstr 12,,Kiel,Saarland,Germany,24044,1 (11) 500 555-0177,4/13/1969,Graduate Degree,Clerical,F,M,1,0,0,0,52810,good
28867,Natalie,,Martinez,6782 First Ave,,Los Angeles,California,United States,90012,475-555-0132,4/21/1974,Partial College,Skilled Manual,F,M,1,1,0,0,52815,good
20858,Damien,,Stone,"8734, rue Villedo",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0150,5/1/1969,Bachelors ,Clerical,M,M,1,0,0,0,52847,good
24069,Jessie,,Chen,1065 Almond St.,,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0192,4/27/1967,Bachelors ,Clerical,M,M,1,0,0,0,52930,good
14025,Robert,,Alexander,4286 NE 3rd Court,,Seattle,Washington,United States,98104,318-555-0116,3/18/1974,High School,Skilled Manual,M,M,1,2,0,0,52996,good
13145,Gilbert,,Xu,7779 Merry Drive,,Cheektowaga,New York,United States,14227,798-555-0118,1/22/1976,High School,Skilled Manual,M,M,1,2,0,0,53065,good
13060,Eugene,D,Zhu,1292 Marsh Elder,,Concord,California,United States,94519,246-555-0155,6/9/1975,High School,Skilled Manual,M,M,1,2,0,0,53132,good
14081,Nicole,J,Butler,1996 Sand Pointe Lane,,Oakland,California,United States,94611,946-555-0142,4/6/1980,High School,Skilled Manual,F,M,1,2,0,0,53158,good
13991,Jack,L,Hayes,4510 Ten Penny Lane,,Sedro Woolley,Washington,United States,98284,534-555-0131,3/8/1978,Partial College,Skilled Manual,M,M,1,1,0,0,53178,good
14078,Ryan,J,Alexander,5244 Black Walnut Ct.,,Haney,British Columbia,Canada,V2W 1W2,120-555-0115,11/23/1975,High School,Skilled Manual,M,M,1,2,0,0,53305,good
17986,Monica,D,Malhotra,Charlottenstr 299,,München,Hessen,Germany,80074,1 (11) 500 555-0186,4/23/1967,Bachelors ,Clerical,F,M,1,0,0,0,53312,good
16287,Laura,D,Xu,8138 Golf Club Road,,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0170,11/3/1966,Bachelors ,Professional,F,M,1,0,0,0,53352,good
23820,Isabelle,,Diaz,6179 Norris Court,# 9,Beaverton,Oregon,United States,97005,597-555-0171,8/3/1973,Graduate Degree,Skilled Manual,F,M,1,0,0,0,53397,good
13152,Gabrielle,,Butler,6787 Pheasant Circle,,Oakland,California,United States,94611,746-555-0115,2/16/1978,High School,Skilled Manual,F,M,1,2,0,0,53515,good
22597,Rachael,V,Chandra,Kulmer Straße 4636,,Berlin,Hamburg,Germany,12311,1 (11) 500 555-0121,9/25/1959,Bachelors ,Clerical,F,M,1,0,0,0,53536,good
28559,Billy,,Gutierrez,"6, boulevard Tremblay",,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0116,7/27/1972,High School,Manual,M,M,0,1,0,0,53549,good
12020,Olivia,,Rogers,7076 Terry Lynn Lane,,Port Hammond,British Columbia,Canada,V6B 3P7,460-555-0156,9/14/1979,High School,Skilled Manual,F,M,1,2,0,0,53556,good
13772,Michele,K,Perez,6939 Hilltop Dr.,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0137,10/24/1968,Bachelors ,Clerical,F,M,1,0,0,0,53567,good
12821,Cesar,C,McDonald,"54, rue Philibert-Delorme",,Roubaix,Nord,France,59100,1 (11) 500 555-0199,6/15/1967,Bachelors ,Clerical,M,M,1,0,0,0,53577,good
22019,Rachel,,Bryant,1315 Union St,,Shawnee,British Columbia,Canada,V9B 5T2,898-555-0158,2/23/1978,High School,Skilled Manual,F,M,0,2,0,0,53653,good
13147,Cedric,C,Lin,3337 Northpoint Ct,,Burbank,California,United States,91502,750-555-0147,8/23/1980,High School,Skilled Manual,M,M,0,2,0,0,53697,good
29325,Cameron,E,Thomas,831 Valley Crest Dr.,,Bremerton,Washington,United States,98312,947-555-0132,8/18/1976,High School,Skilled Manual,M,M,0,2,0,0,53782,good
22183,Benjamin,C,Jones,5497 Brandywine Way,,Bremerton,Washington,United States,98312,844-555-0132,10/26/1975,Partial College,Skilled Manual,M,M,1,2,0,0,53792,good
17985,Cedric,,Sun,Celler Weg 123,,Kiel,Saarland,Germany,24044,1 (11) 500 555-0131,4/15/1967,Bachelors ,Clerical,M,M,1,0,0,0,53849,good
15248,Richard,,Harris,4277 Banana Court,,Burien,Washington,United States,98168,429-555-0155,12/28/1976,High School,Skilled Manual,M,M,1,2,0,0,53903,good
24514,Jesse,,Phillips,3143 N. Main,,Mill Valley,California,United States,94941,638-555-0148,3/17/1976,Partial College,Skilled Manual,M,M,1,1,0,0,53907,good
15080,Evelyn,P,Chandra,Pappelallee 665,,München,Hessen,Germany,80074,1 (11) 500 555-0145,11/9/1969,Graduate Degree,Clerical,F,M,1,0,0,0,53917,good
25525,Heidi,,Srini,Alte Landstr 199,,Berlin,Nordrhein-Westfalen,Germany,14197,1 (11) 500 555-0177,10/19/1975,Partial College,Clerical,F,M,0,1,0,0,53920,good
12043,Carson,L,Patterson,4195 Sea Point Way,,Fremont,California,United States,94536,840-555-0139,9/21/1974,Partial College,Skilled Manual,M,M,1,1,0,0,54005,good
20308,Pieter,L,Uittenbogaard,9722 Sudden Loop,,Lemon Grove,California,United States,91945,517-555-0145,10/26/1979,Partial College,Skilled Manual,F,M,1,1,0,0,54052,good
26891,Arturo,V,Zhang,3601 Greenbush Drive,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0161,6/8/1975,Bachelors ,Skilled Manual,M,M,0,0,1,1,50051,bad
13692,Curtis,E,Li,9879 Hedaro Court,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0136,10/21/1972,Partial College,Clerical,M,M,0,0,2,2,50351,bad
16288,Edwin,C,Shen,"2, cours Mirabeau",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0141,8/24/1963,Partial College,Clerical,M,M,0,0,2,2,50601,bad
24092,Jillian,,Gonzalez,Lützowplatz 4248,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0157,11/26/1966,Bachelors ,Professional,F,M,1,0,0,0,54073,good
25908,Melissa,,Long,7855 Waterhigh Street,,Long Beach,California,United States,90802,520-555-0114,3/23/1979,Partial College,Skilled Manual,F,M,0,1,0,0,54110,good
19324,Tanya,W,Blanco,"8, avenue de Norvege",,Paris,Seine (Paris),France,75012,1 (11) 500 555-0174,10/10/1967,Bachelors ,Clerical,F,M,1,0,0,0,54152,good
21369,Sarah,K,Rodriguez,5209 Janin Pl.,,San Diego,California,United States,92102,128-555-0196,1/16/1977,Partial College,Skilled Manual,F,M,1,2,0,0,54156,good
23333,Steve,I,Sun,7511 Cooper Dr.,,Beaverton,Oregon,United States,97005,630-555-0128,9/13/1975,Partial College,Skilled Manual,M,M,0,2,0,0,54238,good
13161,Jose,M,Moore,8568 Wellington Ct.,,Corvallis,Oregon,United States,97330,149-555-0167,4/24/1976,High School,Skilled Manual,M,M,1,2,0,0,54377,good
24193,Louis,J,Becker,512 Palms Dr,,London,England,United Kingdom,E17 6JF,1 (11) 500 555-0142,12/17/1959,Bachelors ,Clerical,M,M,0,0,0,0,54465,good
16425,Lisa,S,Lu,"70, rue Georges-Clémenceau",,Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0196,2/15/1966,Bachelors ,Professional,F,M,1,0,0,0,54471,good
16404,Raul,T,Nara,"710, rue Surcouf",,Paris,Seine (Paris),France,75009,1 (11) 500 555-0146,7/6/1967,Bachelors ,Clerical,M,M,1,0,0,0,54533,good
19643,Jacqueline,F,Watson,3882 Upland Dr,,Portland,Oregon,United States,97205,510-555-0134,12/23/1978,High School,Skilled Manual,F,M,1,2,0,0,54573,good
18311,Jennifer,B,Mitchell,838 C Northwood Dr.,,El Cajon,California,United States,92020,844-555-0169,5/13/1975,High School,Skilled Manual,F,M,1,1,0,0,54588,good
15665,Kristi,P,Sai,"1055, rue Basse-du-Rocher",,Paris,Seine (Paris),France,75009,1 (11) 500 555-0196,7/6/1959,Bachelors ,Clerical,F,M,1,0,0,0,54726,good
14083,Nathan,,Lopez,748 Whitehall Drive,,Kirkland,Washington,United States,98033,239-555-0122,11/3/1980,High School,Skilled Manual,M,M,1,2,0,0,54758,good
28330,Charles,C,Bailey,1594 Ethan Ct.,,Olympia,Washington,United States,98501,102-555-0117,4/2/1976,High School,Skilled Manual,M,M,1,2,0,0,54806,good
14076,Justin,J,Ross,6912 Hamilton Avenue,,Beaverton,Oregon,United States,97005,605-555-0145,2/27/1976,High School,Skilled Manual,M,M,1,2,0,0,54916,good
11567,Carla,,Perez,Klara Straße 8463,,Berlin,Saarland,Germany,14197,1 (11) 500 555-0146,9/23/1967,Bachelors ,Clerical,F,M,1,0,0,0,54988,good
14266,Cory,J,Patel,2075 Alvina Dr.,,Bellingham,Washington,United States,98225,498-555-0150,5/27/1975,Partial College,Skilled Manual,M,M,1,2,0,0,55112,good
26178,Paige,P,Price,6985 Pecan Street,# 786,Woodburn,Oregon,United States,97071,857-555-0156,5/2/1980,High School,Skilled Manual,F,M,1,2,0,0,55178,good
16550,Frederick,,Madan,4812 Kipling Court,,West Sussex,England,United Kingdom,RH15 9UD,1 (11) 500 555-0111,2/22/1959,Bachelors ,Clerical,M,M,1,0,0,0,55295,good
18913,Jesse,,Stewart,6938 Harbor View Dr.,,Burbank,California,United States,91502,119-555-0123,11/7/1975,High School,Skilled Manual,M,M,1,2,0,0,55312,good
28364,Alison,,Nara,"343, rue de Cambrai",,Paris,Seine (Paris),France,75010,1 (11) 500 555-0143,9/2/1968,Graduate Degree,Clerical,F,M,1,0,0,0,55392,good
16333,Caleb,W,Hill,1439 N. Michell Canyon Rd.,,Everett,Washington,United States,98201,490-555-0125,2/21/1977,Partial College,Skilled Manual,M,M,0,1,0,0,55410,good
15667,Hector,,Ramos,Parkstr 4256,Kreditorenbuchhaltung,Paderborn,Hamburg,Germany,33041,1 (11) 500 555-0116,9/17/1970,Bachelors ,Clerical,M,M,1,0,0,0,55512,good
25925,Brianna,,Cooper,6482 Colt Ct.,,Cliffside,British Columbia,Canada,V8Y 1L1,117-555-0114,11/2/1977,Bachelors ,Professional,F,M,0,2,0,0,55542,good
14777,Kayla,A,Jenkins,5201 Dumbarton Street,,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0146,4/9/1968,Bachelors ,Clerical,F,M,1,0,0,0,55572,good
20852,Yolanda,,Raje,5095 Chablis Way,,Berkshire,England,United Kingdom,RG11 5TP,1 (11) 500 555-0141,7/6/1970,Bachelors ,Clerical,F,M,1,0,0,0,55637,good
24066,Brittney,C,West,Wolfgangstraße 18,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0148,7/19/1967,Bachelors ,Clerical,F,M,0,0,0,0,55649,good
20879,Pamela,,Sanchez,5279 Glenwood Dr.,,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0157,9/6/1968,Graduate Degree,Clerical,F,M,1,0,0,0,55658,good
26541,Alexis,,Butler,5217 Cordova Way,,Concord,California,United States,94519,276-555-0133,5/5/1979,Partial College,Skilled Manual,F,M,1,1,0,0,55859,good
14109,Aidan,G,Gonzales,4829 D St.,,San Diego,California,United States,92102,603-555-0189,8/23/1974,Partial College,Skilled Manual,M,M,0,1,0,0,55911,good
21794,Alyssa,J,James,9371 Corte Del Sol,,Downey,California,United States,90241,494-555-0178,9/15/1949,Partial College,Professional,F,M,0,0,1,2,52704,bad
28829,Robert,,Bryant,1336 Terrace Road,,Berkeley,California,United States,94704,243-555-0174,2/15/1970,Bachelors ,Skilled Manual,M,M,0,0,1,1,52855,bad
27731,Gabriel,T,Shan,8724 String Drive,,Shawnee,British Columbia,Canada,V9B 2C3,449-555-0168,9/4/1978,High School,Skilled Manual,M,M,1,2,0,0,55914,good
21055,Kristi,,Carlson,Berliner Platz 92,,Hof,Bayern,Germany,95010,1 (11) 500 555-0114,7/6/1968,Graduate Degree,Clerical,F,M,1,0,0,0,56019,good
28435,Edwin,,Liu,Alderweg 37,,Poing,Saarland,Germany,66041,1 (11) 500 555-0157,4/11/1976,Partial College,Clerical,M,M,0,1,0,0,56163,good
25953,Hunter,A,Butler,701 Golf Club Road,,Concord,California,United States,94519,153-555-0152,11/11/1975,High School,Skilled Manual,M,M,1,2,0,0,56189,good
27119,Mayra,T,Gonzalez,Kapellstr 4924,,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0114,9/27/1970,Bachelors ,Clerical,F,M,1,0,0,0,56191,good
11040,Jesse,,Murphy,3350 Kingswood Circle,,Tacoma,Washington,United States,98403,961-555-0176,8/1/1977,Partial College,Skilled Manual,M,M,1,2,0,0,56248,good
25443,Stacey,,Huang,Curieweg 97,,Berlin,Hessen,Germany,13441,1 (11) 500 555-0128,6/21/1968,Graduate Degree,Clerical,F,M,1,0,0,0,56318,good
12609,Linda,J,Carlson,6696 Adria Drive,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0140,9/20/1959,Bachelors ,Clerical,F,M,1,0,0,0,56395,good
13154,Aaron,,Lal,7196 Glen Wood Drive,,Edmonds,Washington,United States,98020,605-555-0159,7/22/1979,High School,Skilled Manual,M,M,0,2,0,0,56472,good
26828,Stephanie,A,Rivera,"167, rue de la Comédie",,Versailles,Yveline,France,78000,1 (11) 500 555-0142,8/10/1967,Bachelors ,Clerical,F,M,1,0,0,0,56475,good
19340,Renee,,Dominguez,Haberstr 57,,Münster,Saarland,Germany,48001,1 (11) 500 555-0169,2/15/1966,Bachelors ,Professional,F,M,1,0,0,0,56481,good
19755,Lauren,M,Foster,2598 La Vista Circle,,Spokane,Washington,United States,99202,543-555-0120,6/24/1977,Partial College,Skilled Manual,F,M,1,2,0,0,56543,good
18004,Tonya,,Shen,"9559, avenue de Villiers",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0134,1/10/1966,Bachelors ,Professional,F,M,0,0,0,0,56549,good
12838,Ralph,,Beck,Buergermeister-ulrich-str 500,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0160,5/11/1966,Bachelors ,Professional,M,M,1,0,0,0,56552,good
12025,Logan,A,Diaz,297 Mt. Tank Circle,,Lake Oswego,Oregon,United States,97034,965-555-0113,6/18/1978,High School,Skilled Manual,M,M,1,2,0,0,56598,good
13558,Karen,K,Lu,"22, rue de l'Espace De Schengen",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0161,6/22/1969,Graduate Degree,Clerical,F,M,1,0,0,0,56645,good
14691,Derrick,,Torres,"4195, rue Léo Delibes",,Dunkerque,Nord,France,59140,1 (11) 500 555-0149,11/13/1979,Partial College,Clerical,M,M,0,1,0,0,56780,good
21145,Mindy,,Lal,9639 M St.,,Burlingame,California,United States,94010,802-555-0155,6/2/1960,Bachelors ,Professional,F,M,0,1,0,0,56807,good
17357,Brandon,L,Miller,121 Rotherham Dr.,,Olympia,Washington,United States,98501,781-555-0185,3/21/1976,High School,Skilled Manual,M,M,1,2,0,0,56828,good
11163,Gabriel,,Wang,8002 Crane Court,,Spring Valley,California,United States,91977,617-555-0150,12/20/1974,Partial College,Skilled Manual,M,M,1,1,0,0,56829,good
19654,Richard,M,Alexander,6406 Golden Leaf Way,,Lebanon,Oregon,United States,97355,146-555-0119,4/17/1976,High School,Skilled Manual,M,M,0,2,0,0,56876,good
24764,Abigail,G,Hughes,3770 Viewpoint Ct,,Everett,Washington,United States,98201,419-555-0196,8/4/1973,Graduate Degree,Skilled Manual,F,M,1,0,0,0,56889,good
11936,Hunter,S,Clark,9001 Esperanza,,Redmond,Washington,United States,98052,121-555-0144,4/11/1977,Partial College,Skilled Manual,M,M,1,1,0,0,56924,good
24194,Armando,,Martin,Midi-Couleurs,,Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0154,1/21/1959,Bachelors ,Clerical,M,M,0,0,0,0,56932,good
16261,Diana,A,Navarro,"9, rue de l´Avenir",,Dunkerque,Nord,France,59140,1 (11) 500 555-0186,8/10/1967,Bachelors ,Clerical,F,M,1,0,0,0,57025,good
21120,Roger,P,Chen,Karl Liebknecht str 299,,Kassel,Hessen,Germany,34117,1 (11) 500 555-0112,7/11/1976,Partial College,Clerical,M,M,0,1,0,0,57187,good
16285,Mindy,J,Xie,8498 Mcneil Pl.,,Lieusaint,Seine et Marne,France,77127,1 (11) 500 555-0155,11/2/1966,Bachelors ,Professional,F,M,0,0,0,0,57285,good
25257,Harold,T,Sanchez,7179 Golden Rain,,Chula Vista,California,United States,91910,871-555-0179,10/2/1980,High School,Skilled Manual,M,M,1,2,0,0,57328,good
18039,Logan,,Clark,"40, rue Royale",,Dunkerque,Nord,France,59140,1 (11) 500 555-0157,10/19/1975,Partial College,Clerical,M,M,0,1,0,0,57351,good
14154,Willie,R,Gao,"9, avenue des Laurentides",,Verrieres Le Buisson,Essonne,France,91370,1 (11) 500 555-0164,10/9/1970,Bachelors ,Clerical,M,M,1,0,0,0,57400,good
20786,Marcus,,Perez,3092 Gabriela,,Glendale,California,United States,91203,947-555-0166,11/20/1972,Graduate Degree,Skilled Manual,M,M,1,0,0,0,57474,good
19668,Erick,C,Patel,7836 Roux Court,,Burien,Washington,United States,98168,557-555-0134,10/12/1978,Partial College,Skilled Manual,M,M,0,1,0,0,57538,good
19476,Sarah,T,Anderson,Am Kreuz 4124,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0189,10/25/1966,Bachelors ,Professional,F,M,1,0,0,0,57561,good
26952,Mircea,Radu,Singer,"7, impasse Ste-Madeleine",,Lille,Nord,France,59000,575-555-0100,2/3/1970,Bachelors ,Clerical,F,M,1,0,0,0,57629,good
28697,Raquel,H,Gutierrez,7484 Lacanda Ct.,,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0121,4/20/1970,Graduate Degree,Clerical,F,M,0,0,0,0,57803,good
19645,Carlos,,Rogers,9725 C Olivera Rd,,Port Hammond,British Columbia,Canada,V6B 3P7,375-555-0185,1/18/1977,High School,Skilled Manual,M,M,0,2,0,0,57840,good
20846,Lee,,Alonso,"93, rue de Fontfroide",,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0129,3/27/1959,Bachelors ,Clerical,M,M,1,0,0,0,58005,good
27761,Monica,G,Madan,Postfach 8 77 8,,Berlin,Saarland,Germany,12171,1 (11) 500 555-0153,6/1/1968,Graduate Degree,Clerical,F,M,1,0,0,0,58066,good
25063,Dylan,T,Williams,9774 Maywood Lane,,Bellingham,Washington,United States,98225,228-555-0196,4/19/1974,Partial High School,Skilled Manual,M,M,0,2,0,0,58159,good
19310,Evelyn,W,Raman,"10, avenue du Président-Kennedy",,Paris,Seine (Paris),France,75019,1 (11) 500 555-0131,4/16/1968,Graduate Degree,Clerical,F,M,1,0,0,0,58283,good
11064,Chase,,Reed,2721 Alexander Pl.,,Downey,California,United States,90241,892-555-0184,12/7/1975,High School,Skilled Manual,M,M,1,2,0,0,58306,good
24384,Kenneth,G,Pal,"4, rue Georges-Clémenceau",,Roubaix,Nord,France,59100,1 (11) 500 555-0180,8/23/1974,Partial College,Clerical,M,M,0,1,0,0,58306,good
25256,Eric,G,Hill,6565 Jamie Way,,Shawnee,British Columbia,Canada,V9B 5T2,614-555-0127,4/28/1975,High School,Skilled Manual,M,M,1,2,0,0,58361,good
15497,Katelyn,R,Phillips,6084 Norris Court,,Novato,California,United States,94947,119-555-0157,3/5/1967,Bachelors ,Professional,F,M,0,1,0,0,58396,good
11937,Devin,,Perez,8510 G St.,,Salem,Oregon,United States,97301,500-555-0169,6/5/1977,Partial College,Skilled Manual,M,M,0,2,0,0,58420,good
24275,Lucas,L,Rivera,4613 Benedict Court,,Palo Alto,California,United States,94303,444-555-0113,7/17/1980,Partial College,Skilled Manual,M,M,0,2,0,0,58429,good
28088,Marshall,L,Lal,9666 Northridge Ct.,,Bellflower,California,United States,90706,340-555-0154,4/28/1979,Partial College,Skilled Manual,M,M,1,1,0,0,58471,good
