CustomerID,Title,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
13974,,"""Tina""","""Chandra""","""3783 Dartmouth Way""","""Milsons Point""","""New South Wales""","""Australia""","""2061""","""1 (11) 500 555-0115""",9/25/1964,"""Bachelors ""","""Professional""","""F""","""M""",1,2,4,4,85758
13975,,"""Johnny""","""Raje""","""3224 Pome Court""","""Hobart""","""Tasmania""","""Australia""","""7001""","""1 (11) 500 555-0169""",3/27/1964,"""Bachelors ""","""Professional""","""M""","""S""",1,2,4,4,108992
13976,,"""Emmanuel""","""Smith""","""7224 Grant St.""","""Bremerton""","""Washington""","""United States""","""98312""","""876-555-0114""",5/16/1968,"""Bachelors ""","""Management""","""M""","""M""",1,2,0,2,130455
13977,,"""Alexandra""","""Brown""","""5627 Tanager Road""","""Issaquah""","""Washington""","""United States""","""98027""","""678-555-0195""",1/19/1968,"""Bachelors ""","""Management""","""F""","""M""",1,3,0,2,103497
13978,,"""Zoe""","""Peterson""","""5328 Reading Dr""","""Renton""","""Washington""","""United States""","""98055""","""212-555-0147""",5/11/1968,"""Bachelors ""","""Management""","""F""","""M""",1,3,0,3,106229
13979,,"""Chloe""","""Jenkins""","""3775 Hilltop Dr.""","""Puyallup""","""Washington""","""United States""","""98371""","""419-555-0111""",4/3/1979,"""High School""","""Skilled Manual""","""F""","""S""",0,2,0,0,33929
13980,,"""Margaret""","""Liu""","""5927 Diokmo Ct.""","""Beverly Hills""","""California""","""United States""","""90210""","""154-555-0120""",9/18/1979,"""Partial College""","""Skilled Manual""","""F""","""S""",1,1,0,0,41008
13981,,"""Joy""","""Carlson""","""6791 Creekside Drive""","""Hobart""","""Tasmania""","""Australia""","""7001""","""1 (11) 500 555-0149""",6/12/1944,"""High School""","""Skilled Manual""","""F""","""M""",0,3,0,5,13177
13982,,"""Clarence""","""Chander""","""6647 Revision Dr""","""North Sydney""","""New South Wales""","""Australia""","""2055""","""1 (11) 500 555-0165""",3/21/1944,"""High School""","""Skilled Manual""","""M""","""M""",1,2,0,3,14853
13983,,"""Logan""","""Collins""","""6431 Adobe Dr.""","""Port Macquarie""","""New South Wales""","""Australia""","""2444""","""1 (11) 500 555-0191""",6/5/1944,"""High School""","""Skilled Manual""","""M""","""M""",1,2,0,4,23823
13984,,"""Adrian""","""Richardson""","""3930 Sony Hill Circle""","""San Diego""","""California""","""United States""","""92102""","""408-555-0120""",3/8/1979,"""Partial College""","""Skilled Manual""","""M""","""S""",0,1,0,0,92848
13985,,"""Alexis""","""Wood""","""8248 N. Ranchford Court""","""Spring Valley""","""California""","""United States""","""91977""","""889-555-0140""",4/24/1979,"""Partial College""","""Skilled Manual""","""F""","""M""",0,1,0,0,69655
13986,,"""Chloe""","""Anderson""","""3118 Creekside Drive""","""Spring Valley""","""California""","""United States""","""91977""","""913-555-0176""",10/25/1979,"""Partial College""","""Skilled Manual""","""F""","""M""",1,2,0,0,69454
13987,,"""Eduardo""","""Collins""","""2100 Linton Terr""","""Langley""","""British Columbia""","""Canada""","""V3A 4R2""","""100-555-0124""",11/5/1978,"""High School""","""Skilled Manual""","""M""","""S""",0,2,0,0,55920
13988,,"""Miguel""","""White""","""1597 Vista Del Sol""","""Newton""","""British Columbia""","""Canada""","""V2M1P1""","""621-555-0134""",11/10/1978,"""Partial High School""","""Clerical""","""M""","""S""",1,2,0,0,32521
13989,,"""Chloe""","""Bradley""","""1720 Medburn St""","""Burien""","""Washington""","""United States""","""98168""","""651-555-0113""",1/17/1978,"""Partial College""","""Skilled Manual""","""F""","""S""",1,1,0,0,50565
13990,,"""Stephanie""","""Wood""","""4619 Ricardo Drive""","""Salem""","""Oregon""","""United States""","""97301""","""560-555-0193""",3/26/1978,"""Partial College""","""Skilled Manual""","""F""","""S""",0,1,0,0,46426
13991,,"""Jack""","""Hayes""","""4510 Ten Penny Lane""","""Sedro Woolley""","""Washington""","""United States""","""98284""","""534-555-0131""",3/8/1978,"""Partial College""","""Skilled Manual""","""M""","""M""",1,1,0,0,53178
13992,,"""Gregory""","""Xie""","""5055 Quiz St.""","""Burlingame""","""California""","""United States""","""94010""","""560-555-0183""",6/6/1978,"""Partial College""","""Skilled Manual""","""M""","""S""",0,2,0,0,86015
13993,,"""Zachary""","""Patterson""","""7814 New Court""","""Burlingame""","""California""","""United States""","""94010""","""149-555-0161""",8/24/1978,"""Partial College""","""Skilled Manual""","""M""","""M""",1,2,0,0,90455
13994,,"""Isaac""","""Cook""","""7760 Woodbury Pl.""","""Sydney""","""New South Wales""","""Australia""","""1002""","""1 (11) 500 555-0155""",7/17/1946,"""Partial College""","""Clerical""","""M""","""M""",0,2,0,2,57619
13995,,"""Michele""","""Black""","""8202 Lion Circle""","""Melbourne""","""Victoria""","""Australia""","""3000""","""1 (11) 500 555-0190""",6/10/1947,"""High School""","""Skilled Manual""","""F""","""M""",0,2,0,4,22714
13996,,"""Marie""","""Perez""","""2441 Heavenly Drive""","""North Ryde""","""New South Wales""","""Australia""","""2113""","""1 (11) 500 555-0159""",9/8/1947,"""High School""","""Skilled Manual""","""F""","""M""",1,2,0,4,25480
13997,,"""Raquel""","""Hernandez""","""9768 Brandywine Way""","""Perth""","""South Australia""","""Australia""","""6006""","""1 (11) 500 555-0173""",5/24/1947,"""Partial College""","""Clerical""","""F""","""M""",0,2,0,2,44555
13998,,"""Ethan""","""Martin""","""1479 Pine Creek Way""","""Cranbourne""","""Victoria""","""Australia""","""3977""","""1 (11) 500 555-0136""",10/23/1948,"""Partial High School""","""Clerical""","""M""","""M""",1,2,1,2,29852
13999,,"""Elijah""","""Gonzales""","""8815 Wildberry Court""","""Oakland""","""California""","""United States""","""94611""","""447-555-0164""",8/17/1978,"""Partial College""","""Skilled Manual""","""M""","""M""",1,2,0,0,98816
14000,,"""Terry""","""Sharma""","""6209 Willow Drive""","""Beaverton""","""Oregon""","""United States""","""97005""","""148-555-0148""",4/26/1977,"""Partial High School""","""Clerical""","""M""","""S""",0,2,0,0,43947
14001,,"""Hunter""","""Hill""","""3132 Liana Lane""","""Beaverton""","""Oregon""","""United States""","""97005""","""889-555-0142""",7/26/1977,"""Partial High School""","""Clerical""","""M""","""S""",0,2,0,0,53403
14002,,"""Jacqueline""","""Reed""","""8051 Reality Dr.""","""Burien""","""Washington""","""United States""","""98168""","""406-555-0129""",10/27/1977,"""Partial College""","""Skilled Manual""","""F""","""S""",1,1,0,0,43226
14003,,"""Angel""","""Ramirez""","""9064 Silverado Dr.""","""Portland""","""Oregon""","""United States""","""97205""","""488-555-0166""",10/5/1977,"""Partial College""","""Skilled Manual""","""M""","""S""",0,1,0,0,44300
14004,,"""Caitlin""","""Kelly""","""5936 Second Ave""","""Daly City""","""California""","""United States""","""94015""","""904-555-0116""",4/13/1977,"""Partial College""","""Skilled Manual""","""F""","""M""",1,2,0,0,71307
14005,,"""Noah""","""Hughes""","""5990 Curletto Drive""","""Redwood City""","""California""","""United States""","""94063""","""811-555-0150""",5/13/1977,"""Partial College""","""Skilled Manual""","""M""","""M""",0,2,0,0,85099
14008,,"""Karen""","""Liu""","""3283 Terra Granda""","""Geelong""","""Victoria""","""Australia""","""3220""","""1 (11) 500 555-0146""",7/14/1949,"""Partial High School""","""Clerical""","""F""","""M""",1,2,1,2,22950
14009,,"""Brandy""","""Prasad""","""8176 Pena""","""Seaford""","""Victoria""","""Australia""","""3198""","""1 (11) 500 555-0129""",9/5/1949,"""Partial High School""","""Clerical""","""F""","""M""",1,2,1,2,20866
14010,,"""Thomas""","""Moore""","""658 Pecan Street""","""Melton""","""Victoria""","""Australia""","""3337""","""1 (11) 500 555-0152""",8/5/1950,"""Partial College""","""Clerical""","""M""","""M""",0,2,0,3,58357
14012,,"""Eddie""","""Vazquez""","""6142 Kentucky Drive""","""Townsville""","""Queensland""","""Australia""","""4810""","""1 (11) 500 555-0137""",2/12/1950,"""Bachelors ""","""Management""","""M""","""M""",1,2,0,2,72653
14013,,"""Jimmy""","""Blanco""","""8519 Crivello Ave.""","""Hobart""","""Tasmania""","""Australia""","""7001""","""1 (11) 500 555-0173""",8/11/1951,"""High School""","""Skilled Manual""","""M""","""M""",1,2,0,3,56359
14014,,"""Leslie""","""Serrano""","""5252 Santa Fe""","""Lane Cove""","""New South Wales""","""Australia""","""1597""","""1 (11) 500 555-0160""",9/27/1951,"""High School""","""Skilled Manual""","""F""","""M""",0,2,0,3,53680
14015,,"""Kurt""","""Lal""","""2538 Stafford Ave""","""Sunbury""","""Victoria""","""Australia""","""3429""","""1 (11) 500 555-0171""",4/19/1951,"""High School""","""Skilled Manual""","""M""","""M""",1,2,0,3,45164
14016,Ms.,"""Mary""","""Sandidge""","""9390 Janin Pl.""","""Milsons Point""","""New South Wales""","""Australia""","""2061""","""113-555-0100""",1/14/1951,"""High School""","""Skilled Manual""","""M""","""M""",0,2,0,3,53696
14017,,"""Chloe""","""Rodriguez""","""7806 Reliez Valley Ct.""","""San Diego""","""California""","""United States""","""92102""","""325-555-0134""",11/22/1980,"""Partial College""","""Skilled Manual""","""F""","""S""",0,2,0,0,68074
14018,,"""Nina""","""Rai""","""6453 Coldwater Drive""","""Bendigo""","""Victoria""","""Australia""","""3550""","""1 (11) 500 555-0163""",1/2/1952,"""High School""","""Skilled Manual""","""F""","""M""",1,2,0,3,42143
14019,,"""Kathleen""","""Romero""","""3651 Willow Lake Rd""","""Cranbourne""","""Victoria""","""Australia""","""3977""","""1 (11) 500 555-0113""",7/21/1952,"""High School""","""Skilled Manual""","""F""","""M""",1,2,0,3,38307
14020,,"""Kristine""","""Dominguez""","""8761 Dancing Court""","""South Melbourne""","""Victoria""","""Australia""","""3205""","""1 (11) 500 555-0184""",6/20/1954,"""Partial College""","""Skilled Manual""","""F""","""S""",0,2,0,2,92105
14021,,"""Michelle""","""Richardson""","""2676 Santa Fe Street""","""Kirkland""","""Washington""","""United States""","""98033""","""590-555-0195""",11/2/1975,"""Partial College""","""Skilled Manual""","""F""","""S""",1,2,0,0,40208
14022,,"""Taylor""","""Lee""","""7413 Flora Ave.""","""Marysville""","""Washington""","""United States""","""98270""","""626-555-0118""",6/5/1975,"""High School""","""Skilled Manual""","""F""","""S""",1,2,0,0,56335
14023,,"""Beth""","""Carlson""","""2444 Piedmont""","""Concord""","""California""","""United States""","""94519""","""237-555-0170""",10/15/1975,"""High School""","""Skilled Manual""","""F""","""S""",1,2,0,0,45599
14024,,"""Hannah""","""Moore""","""923 Hill Drive""","""Oakland""","""California""","""United States""","""94611""","""141-555-0124""",12/23/1975,"""Partial College""","""Skilled Manual""","""F""","""S""",0,2,0,0,66889
14025,,"""Robert""","""Alexander""","""4286 NE 3rd Court""","""Seattle""","""Washington""","""United States""","""98104""","""318-555-0116""",3/18/1974,"""High School""","""Skilled Manual""","""M""","""M""",1,2,0,0,52996
14026,,"""Chloe""","""Butler""","""2574 Napa""","""Renton""","""Washington""","""United States""","""98055""","""685-555-0116""",5/1/1974,"""High School""","""Skilled Manual""","""F""","""S""",1,2,0,0,26711
14027,,"""Carlos""","""Perez""","""281 Wesley Court""","""Tacoma""","""Washington""","""United States""","""98403""","""547-555-0191""",5/13/1973,"""Partial College""","""Professional""","""M""","""M""",0,2,0,0,86596
14028,,"""Patricia""","""Srini""","""3035 Blackfield Dr.""","""Bellingham""","""Washington""","""United States""","""98225""","""894-555-0142""",7/12/1973,"""Partial College""","""Professional""","""F""","""S""",0,2,0,0,75949
14029,,"""Christina""","""Morris""","""6680 Brookdale Dr.""","""Lake Oswego""","""Oregon""","""United States""","""97034""","""193-555-0194""",8/22/1976,"""Partial College""","""Professional""","""F""","""M""",1,2,0,0,70860
14030,,"""Lawrence""","""Sanz""","""3841 Turner Dr.""","""Warrnambool""","""Victoria""","""Australia""","""3280""","""1 (11) 500 555-0161""",10/21/1955,"""High School""","""Skilled Manual""","""M""","""S""",0,2,0,2,107387
14031,,"""Ruben""","""Suarez""","""2837 Hacienda Drive""","""Newcastle""","""New South Wales""","""Australia""","""2300""","""1 (11) 500 555-0115""",2/17/1955,"""High School""","""Skilled Manual""","""M""","""M""",1,2,0,2,114715
14032,,"""Arthur""","""Chandra""","""1874 Orchid Ct""","""Silverwater""","""New South Wales""","""Australia""","""2264""","""1 (11) 500 555-0196""",1/7/1956,"""High School""","""Skilled Manual""","""M""","""M""",0,2,0,2,80168
14033,,"""Melinda""","""Torres""","""2895 Churchill Dr""","""Findon""","""South Australia""","""Australia""","""5023""","""1 (11) 500 555-0126""",2/19/1957,"""High School""","""Professional""","""F""","""S""",0,2,0,2,90680
14034,,"""Dennis""","""Liang""","""3155 Meadowbrook Court""","""North Sydney""","""New South Wales""","""Australia""","""2055""","""1 (11) 500 555-0172""",4/8/1958,"""Graduate Degree""","""Management""","""M""","""S""",0,2,1,1,182537
14035,,"""Hunter""","""Hughes""","""7669 Willow Lake Rd""","""Imperial Beach""","""California""","""United States""","""91932""","""693-555-0168""",8/2/1973,"""Bachelors ""","""Management""","""M""","""S""",1,1,0,0,115141
14036,,"""Amanda""","""Torres""","""6329 El Rancho Drive""","""Oregon City""","""Oregon""","""United States""","""97045""","""159-555-0111""",6/27/1974,"""Partial College""","""Professional""","""F""","""M""",1,2,0,0,73622
14037,,"""Lydia""","""Sara""","""5613 East Narrows Drive""","""Berkeley""","""California""","""United States""","""94704""","""183-555-0132""",4/22/1974,"""Partial College""","""Professional""","""F""","""M""",1,2,0,0,87703
14038,,"""Madison""","""Foster""","""5890 Yosemite Circle""","""Sydney""","""New South Wales""","""Australia""","""1002""","""1 (11) 500 555-0146""",11/22/1959,"""Graduate Degree""","""Management""","""F""","""M""",1,3,1,1,151900
14039,,"""Nathan""","""Wang""","""7070 East Avenue""","""Sunbury""","""Victoria""","""Australia""","""3429""","""1 (11) 500 555-0166""",9/19/1959,"""Graduate Degree""","""Management""","""M""","""S""",0,3,0,0,181787
14040,,"""Stephanie""","""Morris""","""2062 Dos Encinas""","""El Cajon""","""California""","""United States""","""92020""","""979-555-0161""",5/12/1957,"""Partial High School""","""Skilled Manual""","""F""","""S""",0,2,0,2,82182
14041,,"""Danielle""","""Bell""","""8092 West Las Vegas""","""Westminster""","""British Columbia""","""Canada""","""V3L 1E7""","""390-555-0199""",4/3/1957,"""Partial High School""","""Skilled Manual""","""F""","""S""",1,2,0,2,82355
14042,,"""Stephanie""","""Adams""","""6516 Pine Tree Drive""","""Yakima""","""Washington""","""United States""","""98901""","""492-555-0112""",1/1/1957,"""High School""","""Professional""","""F""","""M""",0,2,0,2,78259
14043,,"""Mary""","""Gonzalez""","""4373 Sherry Circle""","""Portland""","""Oregon""","""United States""","""97205""","""385-555-0161""",2/28/1957,"""High School""","""Professional""","""F""","""S""",1,2,0,2,69832
14044,,"""Thomas""","""Wright""","""2924 Michigan Blvd.""","""Oakland""","""California""","""United States""","""94611""","""545-555-0114""",7/14/1957,"""Partial College""","""Professional""","""M""","""M""",1,0,1,2,88358
14045,,"""Tanya""","""Ramos""","""6088 Clark Creek Rd""","""Brisbane""","""Queensland""","""Australia""","""4000""","""1 (11) 500 555-0186""",4/5/1967,"""Bachelors ""","""Professional""","""F""","""M""",1,4,5,5,103492
14046,,"""Cheryl""","""Sanz""","""9030 Louisiana Dr.""","""Melton""","""Victoria""","""Australia""","""3337""","""1 (11) 500 555-0113""",6/4/1967,"""Bachelors ""","""Professional""","""F""","""M""",1,0,4,4,113086
14047,,"""Linda""","""Alvarez""","""4288 Hacienda""","""Wollongong""","""New South Wales""","""Australia""","""2500""","""1 (11) 500 555-0112""",10/15/1962,"""Partial College""","""Skilled Manual""","""F""","""S""",0,1,0,1,71905
14048,,"""Wyatt""","""Mitchell""","""4794 Kim Court""","""Bendigo""","""Victoria""","""Australia""","""3550""","""1 (11) 500 555-0167""",4/3/1962,"""Bachelors ""","""Professional""","""M""","""M""",1,1,0,1,96071
14049,,"""Gina""","""Hernandez""","""2146 Twin View Drive""","""Gold Coast""","""Queensland""","""Australia""","""4217""","""1 (11) 500 555-0161""",9/7/1962,"""Bachelors ""","""Professional""","""F""","""M""",1,1,0,1,98560
14050,,"""Manuel""","""Lopez""","""2396 Ancona Ct.""","""Cloverdale""","""South Australia""","""Australia""","""6105""","""1 (11) 500 555-0146""",5/16/1966,"""Graduate Degree""","""Management""","""M""","""S""",0,1,0,0,133994
14051,,"""Nathaniel""","""Rivera""","""2910 Boyd""","""Hobart""","""Tasmania""","""Australia""","""7001""","""1 (11) 500 555-0190""",4/14/1966,"""Bachelors ""","""Professional""","""M""","""S""",1,1,0,0,128240
14052,,"""Jorge""","""Ma""","""8702 Orchard View Ave""","""Rockhampton""","""Queensland""","""Australia""","""4700""","""1 (11) 500 555-0183""",6/26/1966,"""Graduate Degree""","""Management""","""M""","""S""",1,2,0,0,185263
14054,,"""Reginald""","""Martin""","""4091 Silver Oaks Place""","""Warrnambool""","""Victoria""","""Australia""","""3280""","""1 (11) 500 555-0113""",4/10/1960,"""Partial College""","""Skilled Manual""","""M""","""M""",1,1,0,1,94869
14055,,"""Alejandro""","""Kumar""","""1689 Boxwood Ln.""","""Rhodes""","""New South Wales""","""Australia""","""2138""","""1 (11) 500 555-0133""",7/3/1960,"""Partial College""","""Skilled Manual""","""M""","""M""",1,1,0,1,97912
